id,shop_id,category_id,name,description,base_price,sale_price,image_url,rating_avg,rating_count,sold_count,prepare_time_min,spicy_level,calories_estimate,portion_size,is_available,is_signature,is_combo,created_at,updated_at
item_042_001,shop_042,cat_042_01,Cơm bò nướng BBQ,"Cơm bò nướng BBQ tại Bếp Nướng BBQ Express. Tags: ăn trưa, đậm vị. Mức cay 1/5.",79000,,https://cdn.mock.local/items/item_042_001.jpg,4.9,785,3142,20,1,744,1 người,1,1,0,2025-04-19T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_042_002,shop_042,cat_042_02,Sườn nướng mật ong,"Sườn nướng mật ong tại Bếp Nướng BBQ Express. Tags: bán chạy, cao cấp. Mức cay 0/5.",119000,,https://cdn.mock.local/items/item_042_002.jpg,4.6,673,2631,20,0,322,1 người,1,1,0,2025-04-19T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_042_003,shop_042,cat_042_02,Gà nướng sốt cay,"Gà nướng sốt cay tại Bếp Nướng BBQ Express. Tags: cay, ăn tối. Mức cay 3/5.",89000,,https://cdn.mock.local/items/item_042_003.jpg,4.7,340,1727,17,3,676,vừa,1,0,0,2025-04-19T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_042_004,shop_042,cat_042_03,Combo nướng 2 người,"Combo nướng 2 người tại Bếp Nướng BBQ Express. Tags: ăn nhóm, combo. Mức cay 2/5.",199000,,https://cdn.mock.local/items/item_042_004.jpg,4.9,513,538,15,2,1136,nhỏ,1,0,1,2025-04-19T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_042_005,shop_042,cat_042_04,Salad bắp cải,Salad bắp cải tại Bếp Nướng BBQ Express. Tags: món phụ. Mức cay 0/5.,29000,,https://cdn.mock.local/items/item_042_005.jpg,4.6,1016,1087,15,0,616,vừa,1,1,0,2025-04-19T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_042_006,shop_042,cat_042_05,Pepsi lon,Pepsi lon tại Bếp Nướng BBQ Express. Tags: đồ uống. Mức cay 0/5.,18000,,https://cdn.mock.local/items/item_042_006.jpg,4.7,804,1774,23,0,243,1-2 người,1,0,0,2025-04-19T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_043_001,shop_043,cat_043_01,Tiramisu cup,"Tiramisu cup tại Bánh Ngọt Paris Mini. Tags: ngọt, bán chạy. Mức cay 0/5.",55000,,https://cdn.mock.local/items/item_043_001.jpg,4.2,684,2803,26,0,532,lớn,1,1,0,2025-07-22T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_043_002,shop_043,cat_043_01,Cheesecake dâu,"Cheesecake dâu tại Bánh Ngọt Paris Mini. Tags: ngọt, béo. Mức cay 0/5.",59000,50000,https://cdn.mock.local/items/item_043_002.jpg,4.4,1055,1975,23,0,666,lớn,1,0,0,2025-07-22T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_043_003,shop_043,cat_043_02,Croissant bơ,Croissant bơ tại Bánh Ngọt Paris Mini. Tags: ăn sáng. Mức cay 0/5.,39000,,https://cdn.mock.local/items/item_043_003.jpg,4.3,1098,3364,24,0,689,2 người,1,0,0,2025-07-22T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_043_004,shop_043,cat_043_01,Macaron set 4,"Macaron set 4 tại Bánh Ngọt Paris Mini. Tags: cao cấp, ngọt. Mức cay 0/5.",69000,,https://cdn.mock.local/items/item_043_004.jpg,4.6,102,955,20,0,767,1-2 người,1,0,0,2025-07-22T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_043_005,shop_043,cat_043_02,Chocolate muffin,Chocolate muffin tại Bánh Ngọt Paris Mini. Tags: ngọt. Mức cay 0/5.,35000,32000,https://cdn.mock.local/items/item_043_005.jpg,4.5,186,3948,16,0,821,nhỏ,1,0,0,2025-07-22T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_043_006,shop_043,cat_043_03,Trà Earl Grey,Trà Earl Grey tại Bánh Ngọt Paris Mini. Tags: đồ uống. Mức cay 0/5.,45000,,https://cdn.mock.local/items/item_043_006.jpg,4.2,1100,2786,14,0,398,lớn,1,0,0,2025-07-22T12:00:00+07:00,2026-05-29T12:00:00+07:00
item_044_001,shop_044,cat_044_01,Bún cá sứa,"Bún cá sứa tại Bún Cá Nha Trang. Tags: hải sản, món nước. Mức cay 0/5.",65000,,https://cdn.mock.local/items/item_044_001.jpg,4.9,163,3038,11,0,326,1 người,1,1,0,2025-05-21T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_044_002,shop_044,cat_044_01,Bún cá thu,"Bún cá thu tại Bún Cá Nha Trang. Tags: hải sản, no lâu. Mức cay 0/5.",69000,,https://cdn.mock.local/items/item_044_002.jpg,4.8,250,3378,12,0,699,1 người,1,0,0,2025-05-21T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_044_003,shop_044,cat_044_01,Bún chả cá Nha Trang,Bún chả cá Nha Trang tại Bún Cá Nha Trang. Tags: dễ ăn. Mức cay 0/5.,59000,53000,https://cdn.mock.local/items/item_044_003.jpg,4.7,293,2651,9,0,567,1 người,1,0,0,2025-05-21T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_044_004,shop_044,cat_044_02,Chả cá thêm,Chả cá thêm tại Bún Cá Nha Trang. Tags: topping. Mức cay 0/5.,25000,,https://cdn.mock.local/items/item_044_004.jpg,4.6,162,1068,12,0,223,lớn,1,0,0,2025-05-21T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_044_005,shop_044,cat_044_02,Rau sống thêm,Rau sống thêm tại Bún Cá Nha Trang. Tags: healthy. Mức cay 0/5.,8000,,https://cdn.mock.local/items/item_044_005.jpg,4.6,269,610,14,0,231,1 người,1,1,0,2025-05-21T12:00:00+07:00,2026-05-24T12:00:00+07:00
item_044_006,shop_044,cat_044_03,Nước nha đam,Nước nha đam tại Bún Cá Nha Trang. Tags: đồ uống. Mức cay 0/5.,22000,,https://cdn.mock.local/items/item_044_006.jpg,4.8,82,757,7,0,188,vừa,1,0,0,2025-05-21T12:00:00+07:00,2026-05-24T12:00:00+07:00
